所属,スキル,社員番号,システム1部1課,システム1部1課,システム1部1課,システム1部1課,システム1部1課,システム1部1課,システム1部1課,システム1部1課,システム1部1課,システム1部1課,システム1部2課,システム1部2課,システム1部2課,システム1部2課,システム1部2課,システム1部2課,システム1部2課,社員番号,システム1部3課,システム1部4課,システム1部3課,システム1部3課,システム1部3課,システム1部3課,システム1部3課,システム1部3課,システム1部3課,システム1部3課,システム1部3課,システム1部4課,システム1部4課,システム1部4課,システム1部4課,システム1部4課,システム1部4課,システム1部4課,システム1部4課,システム1部5課,システム1部5課,システム1部5課,システム1部5課,システム1部5課,システム1部5課,システム1部1課,システム1部5課,システム1部5課,システム1部2課,システム2部1課,システム2部1課,システム2部1課,システム2部1課,システム2部1課,システム2部1課,システム2部1課,システム2部1課,システム2部1課,システム2部1課,システム2部1課,システム2部1課,システム2部1課,システム2部1課,システム2部2課,システム2部2課,システム2部2課,システム2部2課,システム2部2課,システム2部2課,システム2部2課,システム2部2課,システム2部2課,システム2部2課,システム2部2課,システム2部2課,システム2部2課,システム3部1課,システム3部1課,システム3部1課,システム3部1課,システム3部1課,システム3部1課,システム3部1課,システム3部1課,システム3部1課,システム3部1課,システム3部1課,システム3部1課,システム3部2課,システム3部2課,システム3部2課,システム3部2課,システム3部2課,システム3部2課,システム3部2課,システム3部2課,社員番号,社員番号,システム3部3課,システム3部3課,システム3部3課,システム3部4課,システム3部4課,システム3部4課,システム3部4課,システム3部4課,システム3部4課,システム3部4課,システム3部4課,システム2部1課,システム3部1課,事業推進部1課,事業推進部1課,事業推進部1課,事業推進部1課,管理部1課,管理部1課,管理部1課,管理部1課,管理部2課,管理部2課,管理部2課,管理部,技術企画部,技術企画部,システム1部1課,システム1部1課,システム1部1課,システム1部1課,システム1部1課,システム1部1課,システム1部1課,システム1部1課,システム1部1課,システム1部1課,システム1部1課,システム1部1課,システム1部1課,システム1部1課,システム1部1課,システム1部1課,システム1部1課,システム1部1課,システム1部1課,-,管理部,管理部
ITインフラ,ネットワーク,2,2,0,3,1,2,0,2,1,2,0,4,0,3,2,2,2,1,2,4,0,0,2,3,0,3,0,0,2,2,0,0,2,0,0,0,0,0,2,3,0,0,1,2,1,0,0,3,4,0,3,4,1,0,0,1,1,0,1,3,1,0,4,3,3,2,3,2,2,1,2,1,2,2,2,2,2,2,3,2,0,0,2,2,0,0,0,3,5,4,4,1,3,2,2,0,1,2,2,2,0,0,0,0,3,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,3,4,3,0,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,2,3,3,0,0
ITインフラ,オンプレ,3,3,0,0,2,2,0,0,1,0,0,4,0,4,3,3,2,0,3,4,0,0,2,0,0,3,0,0,2,1,3,0,1,0,0,0,0,0,2,3,0,0,0,2,0,0,0,4,3,0,4,4,0,0,3,0,0,0,0,3,0,0,4,3,0,3,0,0,0,0,0,0,0,0,2,0,3,2,3,2,0,0,3,2,0,0,0,0,5,0,0,0,0,0,0,3,3,1,0,1,2,0,0,0,3,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0
ITインフラ,クラウド,0,3,0,0,2,0,0,0,1,0,0,3,0,3,3,3,2,2,0,2,0,0,0,2,0,0,0,0,0,1,3,0,2,0,1,1,0,0,2,3,0,0,1,3,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,4,0,0,5,4,3,3,4,3,3,3,2,1,2,2,1,0,2,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
ITインフラ,データベース,3,3,0,0,0,1,2,0,1,1,0,3,0,2,2,2,0,2,3,3,0,0,2,3,0,2,0,1,2,2,0,0,3,0,2,2,2,0,3,3,0,0,1,5,0,0,0,3,4,0,3,4,3,0,0,3,2,0,2,3,1,0,3,2,2,2,0,2,0,1,0,0,0,0,1,3,3,3,3,0,0,0,3,1,0,0,1,3,3,3,0,0,2,2,2,3,1,1,0,1,2,2,1,0,2,1,0,0,2,0,0,0,0,3,3,0,0,0,0,0,0,0,3,4,3,2,2,3,0,3,1,1,2,0,0,0,2,1,0,0,0,2,1,2,0,0
ITインフラ,ミドルウェア,3,0,0,0,0,2,2,0,1,1,0,3,0,4,2,3,0,0,3,4,0,0,2,0,0,2,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,4,0,0,0,0,0,0,0,3,0,0,3,2,0,3,0,0,0,1,0,0,2,0,2,2,3,2,3,0,0,0,3,2,0,0,0,3,3,0,0,0,0,0,0,0,1,1,0,1,2,2,2,2,2,0,0,0,4,0,0,0,0,3,2,0,0,0,0,0,0,0,0,4,2,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0
ITインフラ,セキュリティ,2,0,0,0,0,1,2,0,1,1,0,3,0,3,2,2,2,0,2,4,0,0,2,0,0,2,0,2,2,1,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,3,3,0,0,3,1,0,0,0,0,0,0,3,0,0,5,2,0,2,0,0,0,0,0,0,0,2,1,0,0,2,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0
保守,基幹,3,4,0,4,0,0,0,0,1,2,0,2,0,2,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,2,0,0,4,3,0,3,4,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0
保守,オープン,0,0,0,4,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,3,5,0,0,3,4,3,0,0,0,0,0,0,0,3,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0
保守,Web,0,0,0,4,0,0,2,0,1,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,2,0,0,0,0,0,4,0,2,1,0,5,0,0,0,3,4,0,3,4,0,0,3,0,0,0,0,2,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,1,0,0,0,0,2,3,0,1,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,0,0,0,0,3,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0
保守,組込・制御,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,2,0,0,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0
保守,ノーコード・ローコード,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
保守,スマホアプリ,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
その他,営業,0,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0
その他,経理,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
その他,事務,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,3
その他,企画,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,5,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0
その他,教育,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,3,0,2,0,0,0,0,2,0,0,2,0,0,0,3,0,0,0,0,2,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,3,0,0,3,0,0,0,0,0,0,0,0,0,4,2,3,3,1,2,2,0,0,0,0,0,0,1,0,0,0,2,1,0,4,2,2
TOEIC,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
言語,英語,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,5,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,0,1,0,1,0,2,2,0,0,0,0,0,2,2,3,0,2,1,0,0,2,1,0,2,0,2,0,2,3,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0
言語,中国語,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
言語,韓国語,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
言語,その他1,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,1 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,2 - その他（ドイツ語）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,1 - その他（フランス語）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）
言語,その他2,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,1 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）
言語,その他3,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,1 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）,0 - その他（）
スキル,システム監査技術者,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スキル,ITストラテジスト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スキル,システムアーキテクト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スキル,プロジェクトマネージャ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スキル,ネットワークスペシャリスト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スキル,データベーススペシャリスト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スキル,エンベデッドシステムスペシャリスト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スキル,情報処理安全確保支援士,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
